system:index,gain_ha,gain_m2,.geo
0000000000000000026e,0.020783061693976906,207.83061693976907,"{""type"":""Polygon"",""coordinates"":[[[72.90174952245033,19.15574964761009],[72.90174952245033,19.156249105642743],[72.9014997736239,19.15624906716335],[72.9014997736239,19.155749697357596],[72.90174952245033,19.15574964761009]]]}"
0000000000000000026f,0.018977393490660424,189.77393490660424,"{""type"":""Polygon"",""coordinates"":[[[72.90224892919434,19.156249085022694],[72.90224892919434,19.156498770907195],[72.90174952245033,19.156498791032416],[72.90174952245033,19.156249105642743],[72.90224892919434,19.156249085022694]]]}"
00000000000000000270,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.9797480448282,19.154750830728485],[72.9797480448282,19.152748707201617],[72.97999780162523,19.15274870769515],[72.97999780162523,19.151000739587953],[72.98125081631062,19.151000690071022],[72.98125081631062,19.150751017354988],[72.98150048141656,19.150751004819544],[72.98150048141655,19.152748656262744],[72.98175023635721,19.15274865382677],[72.98175023635721,19.15299841607109],[72.98150048141656,19.152998418260722],[72.98150048141656,19.153752005410954],[72.98175023635721,19.153752003964623],[72.98175023635721,19.154001679090797],[72.98150048141655,19.154001680290868],[72.98150048141655,19.154251355330228],[72.98125081631062,19.154251364414357],[72.98125081631062,19.156998236458243],[72.98100106084085,19.15699823386771],[72.98100106084085,19.157502062697052],[72.98125081631062,19.157502065784538],[72.98125081631062,19.15925007159906],[72.98100106084085,19.159250066787436],[72.98100106084085,19.160997990918005],[72.98125081631062,19.160997997453663],[72.98125081631062,19.161252152507426],[72.98100106084085,19.161252145721086],[72.98100106084085,19.16175159198305],[72.98125081631062,19.161751599262008],[72.98125081631062,19.16324985558162],[72.98150048141656,19.163249855369543],[72.98150048141656,19.164748118888824],[72.98100106084085,19.16474810738926],[72.98100106084085,19.16399897639196],[72.98075139520603,19.163998975030502],[72.98075139520603,19.162500718804218],[72.9805016392072,19.162500709951193],[72.9805016392072,19.160498628588265],[72.98025197304354,19.160498629843165],[72.98025197304354,19.158750625351573],[72.97999780162523,19.158750639198217],[72.97999780162523,19.155749618056312],[72.9797480448282,19.1557496146025],[72.9797480448282,19.15549994033462],[72.97949837786665,19.155499945258867],[72.97949837786665,19.154750836391425],[72.9797480448282,19.154750830728485]]]}"
00000000000000000271,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.90725204232528,19.158750605988374],[72.90725204232528,19.15900038616143],[72.90699788298139,19.159000371826583],[72.90699788298139,19.158750591905395],[72.90725204232528,19.158750605988374]]]}"
00000000000000000272,4.7902408973843444E-4,4.790240897384344,"{""type"":""Polygon"",""coordinates"":[[[72.91600072752519,19.161751608152635],[72.91600072752519,19.162251014344992],[72.91575108367462,19.162251002345545],[72.91575108367462,19.161751596647512],[72.91600072752519,19.161751608152635]]]}"
00000000000000000273,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91200098713145,19.163749245106164],[72.91200098713145,19.16399903317276],[72.91175124898365,19.163999004162747],[72.91175124898365,19.163749304080735],[72.91200098713145,19.163749245106164]]]}"
00000000000000000274,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91475223529406,19.16499783172118],[72.91475223529406,19.16550171424681],[72.91449808390838,19.16550170612778],[72.91449808390838,19.16499782410994],[72.91475223529406,19.16499783172118]]]}"
00000000000000000275,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98150048141656,19.165751411012725],[72.98150048141656,19.165501728644617],[72.98175023635721,19.16550173878708],[72.98175023635721,19.166250874868528],[72.98199990093418,19.16625087678015],[72.98199990093418,19.166750243612608],[72.98224965534565,19.166750254151093],[72.98224965534565,19.167749078468034],[72.98150048141655,19.167749051196957],[72.98150048141655,19.166750229834857],[72.98125081631062,19.166750226595884],[72.98125081631062,19.165751408758485],[72.98150048141656,19.165751411012725]]]}"
00000000000000000276,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.07024996650473,19.16449844510508],[73.07024996650473,19.164748126323207],[73.07000030624506,19.164748089307203],[73.07000030624506,19.164498408333912],[73.07024996650473,19.16449844510508]]]}"
00000000000000000277,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.18375191919706,19.17025067573321],[73.18425135075547,19.170250677358034],[73.18425135075547,19.169501552952447],[73.1845010661198,19.1695015084934],[73.1845010661198,19.169251800431294],[73.1847507812075,19.169251843144576],[73.1847507812075,19.169002134997424],[73.1850004960186,19.16900208921783],[73.1850004960186,19.16849819345073],[73.18525021055308,19.168498234596004],[73.18525021055308,19.170500385026198],[73.18549992481088,19.170500339870994],[73.18574963879203,19.17050038213185],[73.18574963879203,19.171748934053678],[73.18599935249651,19.17174888927966],[73.18599935249651,19.173251637790305],[73.1850004960186,19.173251632863735],[73.1850004960186,19.173501343943148],[73.1845010661198,19.173501338490567],[73.1845010661198,19.17325162789744],[73.1847507812075,19.173251586672404],[73.1847507812075,19.17300187599406],[73.1845010661198,19.17300191746222],[73.18400163511456,19.173001911313563],[73.18400163511456,19.172752201522567],[73.18425135075547,19.172752248478957],[73.18425135075547,19.171748930436877],[73.18400163511456,19.1717488844576],[73.18400163511456,19.171499175459253],[73.18375191919706,19.171499217138905],[73.1834977920079,19.171499196212373],[73.1834977920079,19.170750071637247],[73.18375191919706,19.170750091821354],[73.18375191919706,19.17025067573321]],[[73.18375191919706,19.170750091821354],[73.18400163511456,19.170750049412295],[73.18400163511456,19.171249466618903],[73.18375191919706,19.171249508541692],[73.18375191919706,19.170750091821354]]]}"
00000000000000000278,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.18400163511456,19.1717488844576],[73.18400163511456,19.17199859361393],[73.18375191919706,19.17199863480732],[73.18375191919706,19.171748925894114],[73.18400163511456,19.1717488844576]]]}"
00000000000000000279,0.005489777951708027,54.89777951708027,"{""type"":""Polygon"",""coordinates"":[[[73.02524877594448,19.179998227858945],[73.02524877594448,19.180247962497006],[73.02449964924591,19.180247929984386],[73.02449964924591,19.179998283862943],[73.02524877594448,19.179998227858945]]]}"
0000000000000000027a,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02449964924591,19.180502140824327],[73.02449964924591,19.180751875044283],[73.02424993981221,19.180751833615783],[73.02424993981221,19.18050209964143],[73.02449964924591,19.180502140824327]]]}"
0000000000000000027b,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02700114289757,19.186749308883993],[73.02700114289757,19.187248702507976],[73.02675143613996,19.187248746658152],[73.02675143613996,19.186749353525073],[73.02700114289757,19.186749308883993]]]}"
0000000000000000027c,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0277502615671,19.186999001596703],[73.0277502615671,19.187248743115145],[73.02725084938798,19.18724874572233],[73.027250849388,19.186999004694904],[73.0277502615671,19.186999001596703]]]}"
0000000000000000027d,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02725084938798,19.18724874572233],[73.02725084938798,19.187498486907234],[73.02700114289757,19.187498443447332],[73.02700114289757,19.187248702507976],[73.02725084938798,19.18724874572233]]]}"
0000000000000000027e,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0277502615671,19.18774813884173],[73.0277502615671,19.18825201212365],[73.02725084938798,19.1882520127583],[73.02725084938798,19.18774814046705],[73.0277502615671,19.18774813884173]]]}"
0000000000000000027f,0.0093947265625,93.947265625,"{""type"":""Polygon"",""coordinates"":[[[73.02675143613996,19.19024968339084],[73.02675143613996,19.190000028745864],[73.02700114289757,19.189999987300144],[73.02700114289757,19.189001193745476],[73.02725084938798,19.189001150900012],[73.02725084938798,19.188751496550605],[73.0277502615671,19.18875149689799],[73.0277502615671,19.18825201212365],[73.0279999672558,19.188252055071015],[73.0279999672558,19.189001195422108],[73.0277502615671,19.189001151738243],[73.0277502615671,19.190249691648315],[73.02725084938798,19.19024968835535],[73.02725084938798,19.190749174665093],[73.02700114289757,19.190749128009184],[73.02700114289757,19.190499385021198],[73.02675143613996,19.190499425976025],[73.02650172911513,19.190499466512875],[73.02650172911513,19.19024972417318],[73.02675143613996,19.19024968339084]]]}"
00000000000000000280,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.9827490732759,19.16799877673752],[72.9827490732759,19.16824854968672],[72.98224965534565,19.168248535460027],[72.98224965534565,19.167998850765983],[72.9827490732759,19.16799877673752]]]}"
00000000000000000281,0.00939583740234375,93.9583740234375,"{""type"":""Polygon"",""coordinates"":[[[72.9827490732759,19.16950154167996],[72.9827490732759,19.169251855697624],[72.9829987367948,19.169251771134377],[72.9829987367948,19.170750066409934],[72.98324849014776,19.170750079222152],[72.98324849014776,19.17174891764029],[72.98349815313755,19.17174892246649],[72.98349815313755,19.173251618416646],[72.98374790596117,19.17325163286014],[72.98374790596115,19.174000789615363],[72.98400207333562,19.174000784690474],[72.98400207333562,19.174999634328135],[72.98425173552688,19.174999553333308],[72.98425173552688,19.176248098230428],[72.98450148755165,19.176248114367716],[72.98450148755165,19.17750114049145],[72.98475114921366,19.177501148891672],[72.98475114921366,19.17775084207851],[72.98450148755165,19.17775083343219],[72.98450148755165,19.178250307553572],[72.98475114921366,19.178250316692175],[72.98475114921366,19.178500010353282],[72.98450148755165,19.178500000968576],[72.98450148755165,19.180751812657547],[72.98425173552688,19.18075179207969],[72.98425173552688,19.181500964574052],[72.98400207333562,19.181500951396142],[72.98400207333562,19.18225012457326],[72.98374790596117,19.18225012122077],[72.98374790596117,19.181001559811925],[72.98400207333562,19.18100156191164],[72.98400207333562,19.1754990162142],[72.98374790596117,19.175499019635726],[72.98374790596117,19.17450016973417],[72.98349815313755,19.174500154059533],[72.98349815313755,19.173751084857393],[72.98324849014776,19.173751078057638],[72.98324849014776,19.172752234558402],[72.9829987367948,19.172752219771823],[72.9829987367948,19.171748903843103],[72.9827490732759,19.171748898181704],[72.9827490732759,19.170750061733163],[72.98249931939364,19.170750048085495],[72.98224965534565,19.17075004257356],[72.98224965534565,19.1695015249824],[72.9827490732759,19.16950154167996]]]}"
00000000000000000282,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98400207333562,19.182499820025903],[72.98400207333562,19.18299921140459],[72.98374790596117,19.182999207300487],[72.98374790596117,19.182499816422865],[72.98400207333562,19.182499820025903]]]}"
00000000000000000283,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98224965534565,19.186499642675923],[72.98224965534565,19.18674933908495],[72.98175023635721,19.186749286705528],[72.98175023635721,19.186499590788856],[72.98224965534565,19.186499642675923]]]}"
00000000000000000284,7.36846804151348E-4,7.368468041513481,"{""type"":""Polygon"",""coordinates"":[[[72.98624947401805,19.186749335891705],[72.98624947401805,19.18774813887308],[72.98575006350826,19.1877481856818],[72.98575006350825,19.188252063317837],[72.98550031280736,19.188252037435355],[72.98550031280736,19.186749360268],[72.98624947401805,19.186749335891705]]]}"
00000000000000000285,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91424834836545,19.187498496558163],[72.91424834836545,19.187748126433107],[72.91399861256193,19.187748165408657],[72.91399861256193,19.18749844803758],[72.91424834836545,19.187498496558163]]]}"
00000000000000000286,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91525161494333,19.18799783459602],[72.91525161494333,19.188252028459374],[72.91475223529406,19.188252029210307],[72.91475223529406,19.18799783585016],[72.91525161494333,19.18799783459602]]]}"
00000000000000000287,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91424834836543,19.187997844209082],[72.91424834836543,19.188501755155624],[72.91374896662279,19.188501752052172],[72.91374896662279,19.187997842103243],[72.91424834836543,19.187997844209082]]]}"
00000000000000000288,0.035294939506381164,352.94939506381166,"{""type"":""Polygon"",""coordinates"":[[[72.95674802412807,19.188252006602127],[72.95674802412807,19.188501766718097],[72.95649833287888,19.188501788366434],[72.95649833287888,19.188252028497036],[72.95674802412807,19.188252006602127]]]}"
00000000000000000289,0.006557936556946997,65.57936556946997,"{""type"":""Polygon"",""coordinates"":[[[72.98550031280736,19.188252037435355],[72.98550031280736,19.188501738153956],[72.98525065193941,19.18850172016575],[72.98525065193941,19.188252019693206],[72.98550031280736,19.188252037435355]]]}"
0000000000000000028a,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91449808390838,19.188501716507773],[72.91449808390838,19.188751435006782],[72.91424834836545,19.188751473407425],[72.91424834836543,19.188501755155624],[72.91449808390838,19.188501716507773]]]}"
0000000000000000028b,0.013742127054251875,137.42127054251876,"{""type"":""Polygon"",""coordinates"":[[[72.98475114921366,19.189250854471886],[72.98475114921366,19.189001154019284],[72.98500090070894,19.189001181894444],[72.98500090070894,19.189750284463024],[72.98450148755165,19.189750323145187],[72.98450148755165,19.18925092225979],[72.98475114921366,19.189250854471886]]]}"
0000000000000000028c,0.9349769412470805,9349.769412470805,"{""type"":""Polygon"",""coordinates"":[[[72.95700222054285,19.189250841119605],[72.95700222054285,19.189750275512864],[72.95725191126127,19.189750342012204],[72.95725191126127,19.188751472869416],[72.95750160171666,19.18875145020594],[72.95775129190899,19.188751427124416],[72.95775129190899,19.18999997253225],[72.95750160171666,19.18999999438127],[72.95750160171666,19.190249756344134],[72.95700222054285,19.190249710536037],[72.95700222054285,19.190000036825086],[72.95674802412807,19.18999997968848],[72.95674802412807,19.189250872494586],[72.95700222054285,19.189250841119605]]]}"
0000000000000000028d,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91250037252028,19.18999998169674],[72.91250037252028,19.19024969916362],[72.91275010988679,19.190249752917616],[72.91275010988679,19.19049947078933],[72.91349923029824,19.190499446196252],[72.91349923029824,19.19024972758293],[72.91399861256193,19.19024973498336],[72.91399861256193,19.190000016033203],[72.91449808390838,19.1900000298661],[72.91449808390838,19.190249749310716],[72.91475223529406,19.190249694623393],[72.91475223529406,19.189999974927208],[72.9150019703112,19.190000024662563],[72.9150019703112,19.18975030487671],[72.91525161494333,19.18975025760355],[72.91525161494333,19.188751466791647],[72.91550134943928,19.1887514267105],[72.9155013494393,19.18799788151277],[72.91525161494333,19.18799783459602],[72.91525161494333,19.18774820357062],[72.9150019703112,19.187748165081143],[72.91475223529406,19.187748205318936],[72.91475223529406,19.18699905144062],[72.91449808390838,19.186999021659233],[72.91449808390838,19.185750524018115],[72.91475223529406,19.18575046479839],[72.91475223529406,19.18624989898195],[72.9150019703112,19.1862499450043],[72.9150019703112,19.18649966258001],[72.91525161494333,19.18649961209035],[72.91525161494333,19.18674933007093],[72.9155013494393,19.18674928800795],[72.91575108367462,19.18674933327035],[72.91575108367462,19.186999051903104],[72.91650019469263,19.186999001837982],[72.91650019469262,19.186749370207696],[72.91724930336484,19.186749315637915],[72.91724930336484,19.186499595679916],[72.91749903577539,19.186499637768154],[72.91749903577539,19.186749357973362],[72.91774876792518,19.186749312146283],[72.91774876792518,19.186499591693924],[72.91925148124447,19.186499631297675],[72.91925148124447,19.186749353237346],[72.91975085149996,19.186749334444638],[72.9200005812978,19.186749284846112],[72.92000058129781,19.18699900768485],[72.92025031083473,19.186999045660446],[72.92050004011075,19.186999083217913],[72.92050004011075,19.187498442611705],[72.92000058129781,19.1874984538355],[72.92000058129781,19.18774817714739],[72.91975085149996,19.187748138012157],[72.91975085149996,19.18825205963098],[72.92000058129781,19.188252011519477],[72.92000058129781,19.188501735307167],[72.92074967900353,19.18850175610038],[72.92099940775776,19.188501794308895],[72.92099940775776,19.18875143149675],[72.92124913625102,19.18875146953417],[72.92124913625102,19.18850174435327],[72.92174859245458,19.18850173093319],[72.92174859245458,19.188751456608326],[72.92199823004304,19.188751484796526],[72.92199823004304,19.189250849367326],[72.9222479574924,19.189250886226358],[72.92250210064091,19.189250905068214],[72.92250210064091,19.189999998474935],[72.92275182756357,19.190000035231517],[72.92275182756357,19.190998858883095],[72.92300155422514,19.19099880846272],[72.92300155422514,19.191248536953168],[72.9222479574924,19.191248528280852],[72.9222479574924,19.191498256183127],[72.9214988644833,19.19149823402221],[72.9214988644833,19.193250715914527],[72.92174859245458,19.19325066982096],[72.92174859245458,19.193999856303773],[72.92199823004304,19.19399980193637],[72.9222479574924,19.19399984349491],[72.9222479574924,19.194249573131295],[72.92124913625102,19.194249499743595],[72.92124913625102,19.193999858842794],[72.92099940775776,19.193999815611257],[72.92074967900355,19.19399985970851],[72.92074967900355,19.193750131712005],[72.92050004011075,19.19375009648845],[72.91875201982285,19.193750137615464],[72.91875201982285,19.193500411753206],[72.91824814131915,19.193500422640117],[72.91824814131915,19.19375014800369],[72.91650019469263,19.19375008357955],[72.91650019469263,19.193999807370414],[72.91600072752519,19.193999792325698],[72.91600072752519,19.194499239390638],[72.9157510836746,19.194499283219475],[72.91575108367462,19.195248366509833],[72.91600072752519,19.1952484111678],[72.91600072752519,19.195498047662337],[72.91625046123926,19.195498100749855],[72.91625046123926,19.196001937492337],[72.91600072752519,19.196001971651864],[72.91600072752519,19.195747772059804],[72.91575108367462,19.19574781465335],[72.91575108367462,19.195498090502966],[72.9155013494393,19.19549812432449],[72.9150019703112,19.195498111568007],[72.9150019703112,19.195248388316365],[72.9155013494393,19.195248400578528],[72.91550134943928,19.19499867698984],[72.91525161494333,19.194998623141913],[72.91449808390838,19.194998660441126],[72.91449808390838,19.194499215721812],[72.91424834836543,19.194499248432717],[72.91250037252028,19.19449921966424],[72.91250037252028,19.1942494995182],[72.91275010988679,19.194249557232972],[72.91275010988679,19.193999836996966],[72.91250037252028,19.193999867273646],[72.91250037252028,19.1932507082514],[72.91275010988679,19.19325067723305],[72.91275010988679,19.192501606629484],[72.91299975686758,19.192501565849895],[72.91299975686758,19.192251846468388],[72.91275010988679,19.192251887495093],[72.91275010988679,19.191498256107714],[72.91250037252028,19.19149828886099],[72.91250037252028,19.190998852509495],[72.9122506348933,19.190998885338843],[72.9122506348933,19.190749167646587],[72.91250037252028,19.19074913457],[72.91250037252028,19.19049941678804],[72.9122506348933,19.19049945011185],[72.9122506348933,19.190000015515018],[72.91250037252028,19.18999998169674]],[[72.91625046123926,19.193500396999923],[72.91625046123926,19.19325067377094],[72.91650019469263,19.19325072421529],[72.91650019469263,19.193500447691495],[72.91625046123926,19.193500396999923]],[[72.91625046123926,19.193500396999923],[72.91625046123926,19.193750120386273],[72.91575108367462,19.193750113599304],[72.91575108367462,19.19350039070725],[72.91625046123926,19.193500396999923]]]}"
0000000000000000028e,0.010278723261216108,102.78723261216108,"{""type"":""Polygon"",""coordinates"":[[[72.97474942949037,19.192251882940557],[72.97474942949037,19.192002190457377],[72.97625214271248,19.192002161528407],[72.97625214271248,19.192251855493424],[72.97574829605472,19.192251879076302],[72.97574829605472,19.19250157270175],[72.97599796698469,19.192501522771064],[72.97599796698469,19.193250693095383],[72.97625214271248,19.19325072069206],[72.97625214271248,19.19350041544328],[72.97599796698469,19.19350038759595],[72.97599796698469,19.193750082253704],[72.97524886330086,19.19375013076668],[72.97524886330086,19.19325065531989],[72.97574829605472,19.193250742287475],[72.97574829605472,19.192751266484443],[72.97549853475911,19.192751307185233],[72.97524886330086,19.192751268267806],[72.97524886330086,19.192501574977598],[72.97499910147683,19.19250152732266],[72.97499910147683,19.193250694691663],[72.97474942949037,19.193250654445755],[72.97474942949037,19.192751268378696],[72.97449975723988,19.19275131597279],[72.97449975723988,19.192251843261715],[72.97474942949037,19.192251882940557]]]}"
0000000000000000028f,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.97650181310948,19.19350036565374],[72.97650181310948,19.19375014857464],[72.97625214271248,19.193750110351687],[72.97625214271248,19.19350041544328],[72.97650181310948,19.19350036565374]]]}"
00000000000000000290,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.92199823004304,19.1944992608722],[72.92199823004304,19.194748990576066],[72.92124913625102,19.194748957511532],[72.92124913625102,19.194499228548917],[72.92199823004304,19.1944992608722]]]}"
00000000000000000291,0.0030209308280196843,30.209308280196844,"{""type"":""Polygon"",""coordinates"":[[[72.98500090070894,19.194249493616628],[72.98500090070894,19.19399978976928],[72.98525065193941,19.1939998221542],[72.98525065193941,19.195248344192965],[72.98550031280736,19.195248368829617],[72.98550031280736,19.195747779236882],[72.98575006350825,19.195747812508706],[72.98575006350825,19.196751112472818],[72.98525065193941,19.19675105209453],[72.98525065193941,19.196251640917488],[72.98500090070894,19.196251694082534],[72.98500090070894,19.194499285390563],[72.98475114921366,19.194499252095053],[72.98475114921366,19.194249548336686],[72.98500090070894,19.194249493616628]]]}"
00000000000000000292,0.07471141516891182,747.1141516891182,"{""type"":""Polygon"",""coordinates"":[[[72.98624947401805,19.1972504971822],[72.98624947401805,19.197000790216848],[72.98649913382714,19.197000814908282],[72.98649913382714,19.19750022948803],[72.9867488834687,19.197500262814664],[72.9867488834687,19.19799967851445],[72.98699854274827,19.197999615583132],[72.98699854274827,19.198998449849526],[72.98724829186011,19.19899848381655],[72.9872482918601,19.199497902383207],[72.98699854274827,19.199497867923935],[72.98699854274827,19.199248158808306],[72.9867488834687,19.19924822050972],[72.9867488834687,19.198499094841914],[72.98649913382714,19.198499060530736],[72.98649913382714,19.198249352534685],[72.98624947401805,19.198249326613023],[72.98624947401805,19.197999619019928],[72.98599972384679,19.19799967213528],[72.98575006350825,19.19799964562355],[72.98575006350825,19.197250525262245],[72.98624947401805,19.1972504971822]]]}"
00000000000000000293,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98775220403424,19.20025146978907],[72.98775220403424,19.200501180277385],[72.98749795061006,19.20050115644412],[72.98749795061006,19.200251446206355],[72.98775220403424,19.20025146978907]]]}"
00000000000000000294,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02974798967293,19.19024969663853],[73.02974798967293,19.190499442169752],[73.02949828585552,19.190499399937973],[73.02949828585552,19.190249742436166],[73.02974798967293,19.19024969663853]]]}"
00000000000000000295,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02949828585552,19.190499399937973],[73.02949828585552,19.190749145380998],[73.02924858177077,19.19074910248592],[73.02924858177077,19.190499445072284],[73.02949828585552,19.190499399937973]]]}"
00000000000000000296,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02549848430981,19.193500416082845],[73.02549848430981,19.19275127460987],[73.02574819240799,19.19275123796582],[73.02574819240799,19.19200218495365],[73.02599790023905,19.192002147155236],[73.02599790023905,19.191498272582752],[73.02625202182314,19.191498301015315],[73.02625202182314,19.19099881572614],[73.02650172911513,19.190998863881127],[73.02650172911513,19.190749121226894],[73.02700114289757,19.190749128009184],[73.02700114289757,19.19149827013349],[73.02650172911513,19.19149826187827],[73.02650172911513,19.192002137450224],[73.02675143613996,19.192002186173813],[73.02675143613996,19.19250158592502],[73.02650172911513,19.192501536710417],[73.02650172911513,19.192751280467927],[73.02625202182314,19.192751318373276],[73.02625202182314,19.193500374285325],[73.02599790023905,19.19350043163298],[73.02599790023905,19.194499232571154],[73.02524877594448,19.194499249564824],[73.02524877594448,19.193500451572426],[73.02549848430981,19.193500416082845]]]}"
00000000000000000297,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.1362491204874,19.207751667766544],[73.1362491204874,19.208001440823406],[73.13599944198776,19.208001375534216],[73.13599944198776,19.207751690545674],[73.1362491204874,19.207751667766544]]]}"
00000000000000000298,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.01500176476746,19.219002038746634],[73.01500176476746,19.219251700007455],[73.01475204518637,19.219251692594238],[73.01475204518637,19.21900203157899],[73.01500176476746,19.219002038746634]]]}"
00000000000000000299,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99874826650708,19.22124936557805],[72.99874826650708,19.221499100028684],[72.99849861970254,19.221499071725916],[72.99849861970254,19.22124942530111],[72.99874826650708,19.22124936557805]]]}"
0000000000000000029a,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0127498646693,19.22149910310454],[73.0127498646693,19.221748851491082],[73.01250014268541,19.221748837847436],[73.01250014268541,19.22149908970659],[73.0127498646693,19.22149910310454]]]}"
0000000000000000029b,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.01250014268541,19.221748837847436],[73.01250014268541,19.221998498358786],[73.01225042043512,19.221998484051007],[73.01225042043514,19.22174882378526],[73.01250014268541,19.221748837847436]]]}"
0000000000000000029c,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.01225042043514,19.222752118390645],[73.01225042043514,19.222248232257144],[73.01349902902255,19.22224821305368],[73.01374874994077,19.22224822551437],[73.01374874994077,19.22300177698547],[73.0132493078379,19.22300183794856],[73.0132493078379,19.223501249945247],[73.01349902902255,19.22350126405708],[73.01374874994077,19.22350127775034],[73.01374874994077,19.22375094058007],[73.01399847059254,19.22375095410037],[73.01399847059254,19.2242503685029],[73.01449782101007,19.224250386714974],[73.01475204518637,19.224250388296372],[73.01475204518637,19.224500052578623],[73.01449782101007,19.22450005074724],[73.01449782101007,19.22499946706387],[73.01475204518637,19.22499946939531],[73.01475204518637,19.22574863967821],[73.01424810089115,19.225748621948416],[73.01424810089115,19.225998286666577],[73.01399847059254,19.22599836769684],[73.01399847059254,19.22624803232474],[73.01299958638681,19.2262480536933],[73.01299958638681,19.224999473659448],[73.0127498646693,19.22499945723668],[73.0127498646693,19.224250382045156],[73.01250014268541,19.224250365940676],[73.01250014268541,19.22350120509842],[73.01225042043514,19.223501277097622],[73.01225042043512,19.223251528111486],[73.01200078800602,19.223251520708803],[73.01175106522311,19.223251504331365],[73.01175106522311,19.22275209559294],[73.01225042043514,19.222752118390645]]]}"
0000000000000000029d,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06824781332642,19.23475154555893],[73.06824781332642,19.235001268877426],[73.06799815090456,19.235001247440145],[73.06799815090456,19.234751524366384],[73.06824781332642,19.23475154555893]]]}"
0000000000000000029e,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0685020688275,19.23500128581271],[73.0685020688275,19.235251009535027],[73.06824781332642,19.2352509923505],[73.06824781332642,19.235001268877426],[73.0685020688275,19.23500128581271]]]}"
0000000000000000029f,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0690014823789,19.2352509715125],[73.0690014823789,19.23550069587888],[73.0685020688275,19.235500645604617],[73.0685020688275,19.235251009535027],[73.0690014823789,19.2352509715125]]]}"
000000000000000002a0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06925114371735,19.23550071612407],[73.06925114371735,19.23575035308212],[73.0690014823789,19.235750420399825],[73.0690014823789,19.23550069587888],[73.06925114371735,19.23550071612407]]]}"
000000000000000002a1,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06950089485146,19.235750381681726],[73.06950089485146,19.23600010684669],[73.06925114371735,19.23600007800228],[73.06925114371735,19.23575035308212],[73.06950089485146,19.235750381681726]]]}"
000000000000000002a2,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06975055565054,19.236000126744255],[73.06975055565054,19.236249764500577],[73.06950089485146,19.23624983216618],[73.06950089485146,19.23600010684669],[73.06975055565054,19.236000126744255]]]}"
000000000000000002a3,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.07000030624506,19.23624979275244],[73.07000030624506,19.236499518715913],[73.06975055565054,19.23649949021925],[73.06975055565054,19.236249764500577],[73.07000030624506,19.23624979275244]]]}"
000000000000000002a4,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.18249892444679,19.236499486463178],[73.18249892444679,19.23674923463645],[73.18224920686525,19.23674921028097],[73.18224920686525,19.236499550197376],[73.18249892444679,19.236499486463178]]]}"
000000000000000002a5,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.07049971655961,19.236499478117025],[73.07049971655961,19.236749204724443],[73.07000030624506,19.236749244833884],[73.07000030624506,19.236499518715913],[73.07049971655961,19.236499478117025]]]}"
